region,cloud_type,ctp_bin,tau_bin,physical_group,CF0,Q0_SW,Q0_LW,Q0_Net,CRE0_SW_ratio,CRE0_LW_ratio,CRE0_Net_ratio,CRE0_SW_monthlymean,CRE0_LW_monthlymean,CRE0_Net_monthlymean,difference_ratio_minus_monthlymean_Net,valid_n_kernel,display_valid_n_ge_24,sensitivity_valid_n_ge_48
EP,16,680-560,9.38-22.63,mid-level cloud,0.007903420219138589,-0.9933788116475422,0.23890336028688763,-0.7544754513606544,-125.68973736737647,30.227844864982547,-95.46189250239391,-125.6902998775628,30.374251318436063,-95.31604855912673,-0.14584394326718098,248,True,True
EP,17,680-560,22.63-60.36,mid-level cloud,0.0014894135669070783,-0.2443392893336949,0.041123866657434976,-0.20321542267625994,-164.050667163648,27.61077753765393,-136.43988962599408,-165.1494903588533,27.82141852338215,-137.32807183547112,0.8881822094770371,248,True,True
EP,18,680-560,60.36-378.65,mid-level cloud,2.0679378684812593e-05,-0.0044331516650526655,0.0005527479179442687,-0.0038804037471083966,-214.37547677911974,26.72942579025449,-187.64605098886523,-223.72150312421883,26.88955258217929,-196.83195054203955,9.185899553174323,248,True,True
EP,19,560-440,0.02-1.27,mid-level cloud,0.003945625878069169,-0.03264797947549574,0.07764161109366459,0.04499363161816885,-8.274474185949012,19.677894836714543,11.403420650765533,-8.265547862598217,19.738618085230975,11.473070222632762,-0.0696495718672292,248,True,True
EP,20,560-440,1.27-3.55,mid-level cloud,0.003577425449672905,-0.166278946633745,0.1690195509486117,0.0027406043148666772,-46.48005918584506,47.24614204443189,0.766082858586825,-46.556692504458155,47.42029743303368,0.8636049285755142,-0.09752206998868918,248,True,True
EP,21,560-440,3.55-9.38,mid-level cloud,0.008351140504811467,-0.7415503172807756,0.42441667012275913,-0.3171336471580165,-88.79629277624238,50.82140216395996,-37.97489061228243,-88.81824367436835,50.966580626816985,-37.85166304755136,-0.12322756473106722,248,True,True
EP,22,560-440,9.38-22.63,mid-level cloud,0.005973616224347052,-0.8089359770495783,0.29324929214345924,-0.5156866849061189,-135.4181364635622,49.09074857340922,-86.32738789015295,-135.34911724839998,49.19047235751654,-86.15864489088342,-0.16874299926952574,248,True,True
EP,23,560-440,22.63-60.36,mid-level cloud,0.0015130058516429153,-0.26505491673272963,0.07068116204185206,-0.19437375469087753,-175.18433021585253,46.71572285401413,-128.46860736183837,-175.9399305412645,46.62179121400694,-129.31813932725757,0.8495319654192031,248,True,True
EP,24,560-440,60.36-378.65,mid-level cloud,4.067887943852163e-05,-0.009230416921977368,0.002361094531388603,-0.006869322390588766,-226.90932123455815,58.04227068144655,-168.86705055311162,-232.67732152835978,55.905618269812706,-176.7717032585471,7.904652705435467,248,True,True
EP,25,440-310,0.02-1.27,thin high cloud,0.014887751241942873,-0.2434883263096101,0.5217145313201591,0.27822620501054895,-16.354943224980598,35.043205843629785,18.688262618649183,-16.347670511686903,34.898415152750204,18.550744641063293,0.13751797758589035,248,True,True
EP,26,440-310,1.27-3.55,thin high cloud,0.007415214819324097,-0.4144079333329906,0.4909430274517746,0.07653509411878408,-55.886166945971794,66.20752593335177,10.321358987379993,-56.094773554193914,66.01376870231788,9.918995148123967,0.4023638392560258,248,True,True
EP,27,440-310,3.55-9.38,thick anvil cloud,0.008954427684702206,-1.0085797759335604,0.7158540092767676,-0.29272576665679284,-112.6347558377878,79.94413875269065,-32.69061708509715,-112.61523982659652,80.18163491002021,-32.4336049165763,-0.25701216852085196,248,True,True
EP,28,440-310,9.38-22.63,thick anvil cloud,0.007140442458407995,-1.1110429274960572,0.5931446156135224,-0.5178983118825348,-155.59861086588336,83.06832791784272,-72.53028294804064,-155.48410530057495,83.24664101530907,-72.23746428526592,-0.2928186627747209,248,True,True
EP,29,440-310,22.63-60.36,deep convective cloud,0.0020016801277773126,-0.3836836629042774,0.16495173953101644,-0.21873192337326092,-191.68080732775417,82.40664292060522,-109.27416440714892,-192.46567935765228,82.01290384317736,-110.45277551447492,1.178611107326006,248,True,True
EP,30,440-310,60.36-378.65,deep convective cloud,0.00014334718394362123,-0.03282019457247628,0.012395237940653723,-0.020424956631822557,-228.95597715672275,86.47004844914706,-142.4859287075757,-233.42598596768087,86.22221198754231,-147.20377398013855,4.71784527256284,248,True,True
EP,31,310-180,0.02-1.27,thin high cloud,0.0217178008228674,-0.29123454958091494,0.6028118387835171,0.31157728920260214,-13.40994661274655,27.75657828801875,14.346631675272201,-13.507520463286513,27.77974146363981,14.272221000353301,0.07441067491889974,248,True,True
EP,32,310-180,1.27-3.55,thin high cloud,0.021294103889955906,-1.3739380830303205,1.7269558175368342,0.35301773450651375,-64.52199586000825,81.10018747261829,16.578191612610038,-64.52018109023693,81.1937208266391,16.673539736402166,-0.09534812379212809,248,True,True
EP,33,310-180,3.55-9.38,thick anvil cloud,0.022320164675309256,-2.5794626566694445,2.402143339692887,-0.17731931697655778,-115.56647068661042,107.62211545644001,-7.9443552301704035,-115.13604848459023,108.11055095582371,-7.025497528766525,-0.9188577014038781,248,True,True
EP,34,310-180,9.38-22.63,thick anvil cloud,0.016901446110733808,-2.8732754933254174,2.075359465478859,-0.7979160278465584,-170.00175455404678,122.79182810048634,-47.20992645356045,-169.2340417101628,123.3732237551853,-45.86081795497752,-1.349108498582929,248,True,True
EP,35,310-180,22.63-60.36,deep convective cloud,0.010997994474112116,-2.3093384728858632,1.4414164955776803,-0.8679219773081827,-209.97814449914054,131.06175848429382,-78.9163860148467,-208.9901524003332,131.27911742814138,-77.7110349721918,-1.2053510426548968,248,True,True
EP,36,310-180,60.36-378.65,deep convective cloud,0.002881981176027107,-0.6929050470017555,0.4015847980785228,-0.29132024892323266,-240.42663871835026,139.34331057363772,-101.08332814471255,-239.90993874992472,139.43014511639763,-100.47979363352707,-0.6035345111854866,248,True,True
EP,37,180-10,0.02-1.27,thin high cloud,0.00660954405274725,-0.013274782358617511,0.05218418682730118,0.03890940446868367,-2.008426338137479,7.895277860446497,5.886851522309018,-2.356481765686884,8.233395439789186,5.8769136741023,0.009937848206718058,248,True,True
EP,38,180-10,1.27-3.55,thin high cloud,0.0007858297378061768,-0.051655678976302376,0.08212267952992419,0.030467000553621802,-65.7339325443588,104.50441816975318,38.77048562539437,-65.65257503120175,104.2994597288513,38.646884697649554,0.12360092774481757,248,True,True
EP,39,180-10,3.55-9.38,thick anvil cloud,0.00022762165932035182,-0.025598382332875657,0.030767511954741457,0.005169129621865798,-112.46022197232479,135.169526690075,22.709304717750218,-109.50854189269509,133.50814307228177,23.999601179586644,-1.2902964618364265,248,True,True
EP,40,180-10,9.38-22.63,thick anvil cloud,0.0008456690503545624,-0.1589255185877719,0.13331676798060307,-0.025608750607168846,-187.92873940596436,157.64650240505733,-30.28223700090704,-187.30322852035331,159.7010517716656,-27.602176748687683,-2.6800602522193557,248,True,True
EP,41,180-10,22.63-60.36,deep convective cloud,0.0025153396215191193,-0.568004506494771,0.39987487658779264,-0.16812962990697838,-225.8162284072515,158.9745071269109,-66.8417212803406,-224.6134238212555,160.67530419759035,-63.93811962366517,-2.90360165667542,248,True,True
EP,42,180-10,60.36-378.65,deep convective cloud,0.0038304803635441035,-0.9698682175707504,0.6220701133249107,-0.34779810424583957,-253.19754326410177,162.40002670300814,-90.7975165610936,-251.25188608185064,163.28457325010388,-87.96731283174675,-2.8302037293468487,248,True,True
