region,cloud_type,ctp_bin,tau_bin,physical_group,DeltaCF_paired,CRE0_SW_ratio,CRE0_LW_ratio,CRE0_Net_ratio,AmountSW_candidate,AmountLW_candidate,AmountNet_candidate,valid_n_kernel,display_valid_n_ge_24,sensitivity_valid_n_ge_48,SW_LW_Net_closure_residual
CP,42,180-10,60.36-378.65,deep convective cloud,0.007151956102211266,-253.67938164734952,168.30495481264265,-85.37442683470685,-1.8143038015779418,1.203709648604671,-0.6105941529732709,248,True,True,-1.1102230246251565e-16
EP,1,1000-800,0.02-1.27,low cloud,-0.003123307047623293,-10.5038384941028,-0.0481413632061302,-10.55197985730893,0.03280671279572811,0.00015036025898389915,0.032957073054712016,248,True,True,6.938893903907228e-18
EP,2,1000-800,1.27-3.55,low cloud,-0.007256938092276025,-35.99006990805941,3.1790131960735324,-32.811056711985884,0.2611777092594734,-0.02306990195843417,0.23810780730103928,248,True,True,2.7755575615628914e-17
EP,3,1000-800,3.55-9.38,low cloud,-0.00427689964548357,-74.6748360716851,5.837532995650483,-68.83730307603462,0.31937677992153374,-0.024966542799596196,0.29441023712193753,248,True,True,0.0
EP,4,1000-800,9.38-22.63,low cloud,-0.000864988987851846,-121.05998008530176,6.693066100902853,-114.3669139843989,0.10471554964334981,-0.005789428472245461,0.09892612117110434,248,True,True,0.0
EP,5,1000-800,22.63-60.36,low cloud,-0.0005983829951696305,-159.96274053717437,3.357360096231288,-156.60538044094312,0.09571898379817687,-0.002008987190245877,0.09370999660793101,248,True,True,2.7755575615628914e-17
EP,6,1000-800,60.36-378.65,low cloud,-3.222675246357008e-06,-213.63903632794555,-0.6821116225678047,-214.32114795051336,0.0006884892340296358,2.1982242413016785e-06,0.0006906874582709374,213,True,True,0.0
EP,7,800-680,0.02-1.27,low cloud,0.001575231839370599,-11.646991036502111,8.788757616893308,-2.8582334196088004,-0.0183467111135621,0.013844330826641207,-0.0045023802869208875,248,True,True,4.336808689942018e-18
EP,8,800-680,1.27-3.55,low cloud,0.00176129543297485,-38.46213759236337,13.684529521614865,-24.77760807074851,-0.06774318728387989,0.02410249934882977,-0.04364068793505013,248,True,True,-1.3877787807814457e-17
EP,9,800-680,3.55-9.38,low cloud,-0.0020301648072575257,-77.67122609197315,14.258882365381178,-63.412343726591985,0.15768538974846638,-0.02894788116902181,0.12873750857944458,248,True,True,0.0
EP,10,800-680,9.38-22.63,low cloud,-0.0029214931649884403,-120.86602782326416,14.191454088119537,-106.67457373514462,0.3531092741649689,-0.041460236119688486,0.3116490380452804,248,True,True,-5.551115123125783e-17
EP,11,800-680,22.63-60.36,low cloud,-0.00040076258676996165,-158.75620100157377,12.753293930609118,-146.00290707096465,0.06362354577916268,-0.005111043065468562,0.05851250271369412,248,True,True,0.0
EP,12,800-680,60.36-378.65,low cloud,8.39911952516765e-07,-208.13458118215797,13.139666753111875,-194.99491442904608,-0.00017481472246696543,1.1036163158025817e-05,-0.0001637785593089396,248,True,True,0.0
EP,13,680-560,0.02-1.27,mid-level cloud,0.0025082863318201514,-11.533510488298136,15.074570974360295,3.5410604860621606,-0.028929346715702575,0.03781134033304071,0.008881993617338138,248,True,True,1.734723475976807e-18
EP,14,680-560,1.27-3.55,mid-level cloud,0.002311326327638615,-38.99658593773197,28.285928582552582,-10.710657355179384,-0.09013383576590168,0.06537801143455939,-0.024755824331342286,248,True,True,1.0408340855860843e-17
EP,15,680-560,3.55-9.38,mid-level cloud,0.00044447248718625966,-79.15372585422529,32.274948924385974,-46.878776929839304,-0.03518165340048686,0.01434532682223133,-0.020836326578255526,248,True,True,3.469446951953614e-18
EP,16,680-560,9.38-22.63,mid-level cloud,-0.0012973040541850566,-125.68973736737648,30.227844864982547,-95.46189250239392,0.1630578058561525,-0.039214705692618805,0.1238431001635337,248,True,True,0.0
EP,17,680-560,22.63-60.36,mid-level cloud,-0.0003414676888521221,-164.050667163648,27.61077753765393,-136.43988962599408,0.0560180021710196,-0.009428188393192774,0.046589813777826825,248,True,True,0.0
EP,18,680-560,60.36-378.65,mid-level cloud,2.8008535928454176e-06,-214.37547677911977,26.72942579025449,-187.64605098886523,-0.000600434324354747,7.486520825932925e-05,-0.0005255691160954176,248,True,True,1.0842021724855044e-19
EP,19,560-440,0.02-1.27,mid-level cloud,0.0013566587589008009,-8.274474185949012,19.677894836714543,11.403420650765533,-0.011225637879666302,0.02669618838695763,0.01547055050729133,248,True,True,3.469446951953614e-18
EP,20,560-440,1.27-3.55,mid-level cloud,0.0009278025067998015,-46.48005918584506,47.24614204443189,0.766082858586825,-0.04312431542883018,0.043835089025443405,0.0007107735966132141,248,True,True,-7.914675859144182e-18
EP,21,560-440,3.55-9.38,mid-level cloud,0.0020241152163493576,-88.79629277624238,50.82140216395996,-37.97489061228243,-0.17973392736380475,0.10286837343628152,-0.07686555392752324,248,True,True,-1.3877787807814457e-17
EP,22,560-440,9.38-22.63,mid-level cloud,0.0005111760501919369,-135.4181364635622,49.09074857340922,-86.32738789015295,-0.06922250812179644,0.025094014956720787,-0.044128493165075625,248,True,True,2.7755575615628914e-17
EP,23,560-440,22.63-60.36,mid-level cloud,-3.518868262171069e-05,-175.18433021585253,46.71572285401413,-128.46860736183837,0.006164505796262597,-0.0016438647449537002,0.004520641051308896,248,True,True,-8.673617379884035e-19
EP,24,560-440,60.36-378.65,mid-level cloud,4.653737980001006e-06,-226.90932123455815,58.04227068144655,-168.86705055311162,-0.0010559765262455121,0.0002701135195157467,-0.0007858630067297655,248,True,True,-1.0842021724855044e-19
EP,25,440-310,0.02-1.27,thin high cloud,0.0037304810900719958,-16.354943224980598,35.043205843629785,18.688262618649183,-0.061011806429991225,0.13072801673516138,0.06971621030517014,248,True,True,-1.3877787807814457e-17
EP,26,440-310,1.27-3.55,thin high cloud,0.0013946142883929308,-55.886166945971794,66.20752593335177,10.321358987379991,-0.07793964694636499,0.0923339616657979,0.014394314719432926,248,True,True,1.9081958235744878e-17
EP,27,440-310,3.55-9.38,thick anvil cloud,0.0008656944452846271,-112.6347558377878,79.94413875269065,-32.69061708509715,-0.09750728247476312,0.06920719685126779,-0.02830008562349533,248,True,True,-3.469446951953614e-18
EP,28,440-310,9.38-22.63,thick anvil cloud,0.0009339876198792814,-155.59861086588336,83.06832791784272,-72.53028294804064,-0.1453271762191489,0.07758478987933759,-0.0677423863398113,248,True,True,0.0
EP,29,440-310,22.63-60.36,deep convective cloud,0.0002778688679143681,-191.68080732775417,82.40664292060522,-109.27416440714892,-0.053262128933075165,0.02289824057697215,-0.030363888356103007,248,True,True,6.938893903907228e-18
EP,30,440-310,60.36-378.65,deep convective cloud,1.779640353322893e-05,-228.95597715672275,86.47004844914706,-142.4859287075757,-0.004074592960825783,0.0015388558757388775,-0.002535737085086906,248,True,True,-8.673617379884035e-19
EP,31,310-180,0.02-1.27,thin high cloud,0.006351993831578893,-13.40994661274655,27.75657828801875,14.3466316752722,-0.08517989816596835,0.17630961407123172,0.09112971590526336,248,True,True,0.0
EP,32,310-180,1.27-3.55,thin high cloud,0.005237885240391309,-64.52199586000825,81.10018747261829,16.578191612610038,-0.33795880979572634,0.42479347495579545,0.0868346651600691,248,True,True,0.0
EP,33,310-180,3.55-9.38,thick anvil cloud,0.0054413396614934675,-115.56647068661042,107.62211545644,-7.9443552301704035,-0.6288364204858754,0.5856084852869561,-0.04322793519891928,248,True,True,4.163336342344337e-17
EP,34,310-180,9.38-22.63,thick anvil cloud,0.004015787985214682,-170.00175455404678,122.79182810048634,-47.20992645356045,-0.6826910034035565,0.4931059479684797,-0.18958505543507684,248,True,True,-2.7755575615628914e-17
EP,35,310-180,22.63-60.36,deep convective cloud,0.00224694875805225,-209.97814449914057,131.06175848429382,-78.9163860148467,-0.47181013100045976,0.2944890554544279,-0.17732107554603171,248,True,True,1.6653345369377348e-16
EP,36,310-180,60.36-378.65,deep convective cloud,0.00015724116595061417,-240.42663871835023,139.34331057363772,-101.08332814471255,-0.037804964997660465,0.021910504622017338,-0.015894460375643134,248,True,True,-6.938893903907228e-18
EP,37,180-10,0.02-1.27,thin high cloud,0.0036052201995098038,-2.008426338137479,7.895277860446497,5.886851522309018,-0.007240819203480746,0.028464215223224256,0.02122339601974351,248,True,True,0.0
EP,38,180-10,1.27-3.55,thin high cloud,0.0003305308879375594,-65.7339325443588,104.50441816975318,38.77048562539437,-0.021727095091514548,0.034541938131046536,0.012814843039531985,248,True,True,-3.469446951953614e-18
EP,39,180-10,3.55-9.38,thick anvil cloud,0.0002167257332871352,-112.4602219723248,135.169526690075,22.709304717750214,-0.024373024072586087,0.029294714789981496,0.004921690717395414,248,True,True,4.336808689942018e-18
EP,40,180-10,9.38-22.63,thick anvil cloud,0.000528978493285966,-187.92873940596436,157.64650240505733,-30.28223700090704,-0.09941026141609799,0.08339160931402965,-0.016018652102068338,248,True,True,-3.469446951953614e-18
EP,41,180-10,22.63-60.36,deep convective cloud,0.0013703822636605067,-225.8162284072515,158.9745071269109,-66.8417212803406,-0.3094545542560073,0.21785584494088953,-0.09159870931511781,248,True,True,-1.3877787807814457e-17
EP,42,180-10,60.36-378.65,deep convective cloud,0.0016744908359395574,-253.19754326410177,162.40002670300814,-90.7975165610936,-0.42397696587814804,0.2719373564705265,-0.15203960940762143,248,True,True,8.326672684688674e-17
