month,region,phase_index,NetPath_low_monthly,NetPath_thin_monthly,NetPath_thick_monthly,NetPath_deep_monthly,NetPath_high_total_monthly,NetPath_high_contrast_monthly
2013-03-01,WP,0,-4.663797506330886,4.121013249016855,-4.513066108076039,-4.815803144252643,-5.207856003311827,-13.449882501345536
2013-04-01,WP,0,-4.123276636600680,3.927816191857986,-4.303155532691590,-3.997775090200814,-4.373114431034418,-12.228746814750389
2013-05-01,WP,0,-5.027481797176889,3.422825954609614,-2.958626156038112,-2.785208792368947,-2.321008993797446,-9.166660903016673
2013-06-01,WP,0,-4.705714547684413,3.167215242865959,-4.323451399319668,-4.112213216567779,-5.268449373021488,-11.602879858753406
2013-07-01,WP,0,-5.746478877569341,3.664056063247917,-3.943536150513869,-3.954825904280433,-4.234305991546385,-11.562418118042219
2013-08-01,WP,0,-5.865698383106505,2.901311215887683,-4.588981315933278,-4.025629520734816,-5.713299620780411,-11.515922052555776
2013-09-01,WP,0,-5.497938169584966,3.462682963335884,-4.472951103918351,-4.397570933771993,-5.407839074354461,-12.333205001026228
2013-10-01,WP,0,-4.502884698551742,4.399326483703009,-4.072140425370229,-4.459485244211997,-4.132299185879217,-12.930952153285237
2013-11-01,WP,0,-4.252128126962559,3.736832891578291,-3.593283252482820,-3.782437248487098,-3.638887609391626,-11.112553392548209
2013-12-01,WP,0,-4.662111613885930,4.448886358950809,-4.214563180605603,-4.098780856550984,-3.864457678205778,-12.762230396107395
2014-01-01,WP,-1,-3.050362024107723,5.610791467684033,-5.816825785322584,-6.753002835722278,-6.959037153360829,-18.180620088728894
2014-02-01,WP,-1,-4.279142957983487,4.195520006017674,-5.607199268181186,-5.617925290440535,-7.029604552604048,-15.420644564639396
2014-03-01,WP,0,-5.801596734255087,4.179135577263311,-3.315666546449958,-3.459561616716607,-2.596092585903255,-10.954363740429876
2014-04-01,WP,0,-4.455021379213497,4.086995618415997,-3.719911331575371,-4.241981875351845,-3.874897588511220,-12.048888825343212
2014-05-01,WP,0,-5.339348742191493,3.220117641401831,-2.733742726142617,-2.674610866236596,-2.188235950977382,-8.628471233781045
2014-06-01,WP,0,-5.639212486735363,2.908699091238542,-3.769388108505547,-3.549441736058625,-4.410130753325629,-10.227528935802713
2014-07-01,WP,0,-5.588269802871740,3.348512460606114,-5.052181633778972,-5.784719347242941,-7.488388520415800,-14.185413441628025
2014-08-01,WP,0,-7.566690910053746,2.314833236340263,-3.786725070133933,-3.492738023949874,-4.964629857743544,-9.594296330424070
2014-09-01,WP,0,-4.421918261547550,3.402711748673763,-5.583659553465504,-5.658204397386015,-7.839152202177757,-14.644575699525284
2014-10-01,WP,1,-5.025180931551760,3.161735583460819,-3.599932127490182,-3.603101358353026,-4.041297902382389,-10.364769069304028
2014-11-01,WP,1,-4.876471075188536,3.717448663523530,-2.536219420047339,-2.663124602899657,-1.481895359423466,-8.916792686470526
2014-12-01,WP,1,-3.927597982777076,4.773153257969456,-3.809916761321547,-3.924900006743345,-2.961663510095435,-12.507970026034348
2015-01-01,WP,1,-4.079251720464039,4.996562278282904,-5.069231664510741,-5.992028158604541,-6.064697544832377,-16.057822101398187
2015-02-01,WP,0,-5.439208987538711,4.109343949666250,-6.094221953594195,-5.855538497244432,-7.840416501172377,-16.059104400504875
2015-03-01,WP,1,-5.532783711346593,4.618133269944916,-3.251828381420998,-3.779664718939750,-2.413359830415831,-11.649626370305665
2015-04-01,WP,1,-5.619670644597492,3.919686399677451,-2.587231872299120,-2.766202837177690,-1.433748309799359,-9.273121109154260
2015-05-01,WP,1,-5.706315048528051,3.309831031433312,-2.176608306777843,-2.705710905454026,-1.572488180798556,-8.192150243665180
2015-06-01,WP,1,-5.568673741866882,3.596096813181448,-3.467299294845995,-4.011829481633619,-3.883031963298166,-11.075225589661063
2015-07-01,WP,1,-7.617131858382352,2.645418498382685,-2.442667883866416,-2.626379740220989,-2.423629125704720,-7.714466122470090
2015-08-01,WP,1,-7.286926278300975,2.875439559150538,-3.300135685292785,-3.348634341156326,-3.773330467298573,-9.524209585599650
2015-09-01,WP,1,-6.879538302555860,1.963966996076029,-3.502479787116032,-3.452051937514518,-4.990564728554522,-8.918498720706578
2015-10-01,WP,1,-7.835267534677786,1.906959685418124,-1.858925845131725,-1.976237364647258,-1.928203524360859,-5.742122895197106
2015-11-01,WP,1,-6.102514510837540,2.626721632886357,-2.239627604951164,-2.119711970480282,-1.732617942545090,-6.986061208317803
2015-12-01,WP,1,-5.757373190520605,3.937699651076024,-3.159754041913964,-3.403058120190074,-2.625112511028015,-10.500511813180061
2016-01-01,WP,1,-8.128543369521068,2.595800139765354,-2.343710035119619,-2.264772246548890,-2.012682141903155,-7.204282421433863
2016-02-01,WP,1,-7.278036718596982,3.850186721956306,-3.604786435763515,-3.015643855416974,-2.770243569224183,-10.470617013136795
2016-03-01,WP,1,-6.147917717819108,3.878143963921320,-3.227595438147344,-3.266265030926146,-2.615716505152169,-10.372004432994810
2016-04-01,WP,1,-6.552957084118259,2.595261166315003,-2.820126579256861,-2.623082961294311,-2.847948374236170,-8.038470706866176
2016-05-01,WP,0,-5.185740823037714,2.604296304838299,-2.919227396046307,-2.608823418481112,-2.923754509689120,-8.132347119365718
2016-06-01,WP,0,-5.036161343911225,3.766391192156648,-2.348781773795293,-2.856796421909839,-1.439187003548483,-8.971969387861780
2016-07-01,WP,-1,-5.262160346502276,3.593489701674188,-3.041302657026416,-3.679513143611180,-3.127326098963407,-10.314305502311784
2016-08-01,WP,-1,-5.249132429469519,3.568924492313633,-3.999318694299550,-4.136242260572610,-4.566636462558527,-11.704485447185792
2016-09-01,WP,-1,-4.429019197217244,3.889628962938256,-4.691087225982205,-4.337926602740455,-5.139384865784404,-12.918642791660917
2016-10-01,WP,-1,-4.111963520388985,3.983618435102307,-4.572205855719107,-4.450868112315889,-5.039455532932688,-13.006692403137304
2016-11-01,WP,-1,-3.261956952007309,6.847493605961656,-2.668441275845725,-3.594659035580036,0.584393294535896,-13.110593917387417
2016-12-01,WP,-1,-3.707753607999559,4.266563434964451,-4.837268891488432,-5.136673678665820,-5.707379135189802,-14.240506005118704
2017-01-01,WP,0,-3.546886134193443,4.566249957190112,-5.586889510636435,-5.500475273922090,-6.521114827368413,-15.653614741748637
2017-02-01,WP,0,-4.011691180398356,4.328210547749163,-6.372593058279564,-6.159099200449028,-8.203481710979428,-16.859902806477756
2017-03-01,WP,0,-3.357270053823798,4.674968929243445,-6.218625237804126,-5.917819628862769,-7.461475937423450,-16.811413795910340
2017-04-01,WP,0,-3.990561803477073,4.628640917693350,-4.084898914624461,-4.522880249227501,-3.979138246158612,-13.236420081545312
2017-05-01,WP,0,-5.515666849983536,3.085121926719076,-3.144115097000174,-2.834200594958377,-2.893193765239475,-9.063437618677627
2017-06-01,WP,0,-5.126217869624862,3.038447062009914,-3.730788147945821,-3.866444469689215,-4.558785555625123,-10.635679679644950
2017-07-01,WP,0,-4.819752410120948,3.735595669309941,-4.742998555933285,-4.892353977198300,-5.899756863821644,-13.370948202441525
2017-08-01,WP,0,-6.785181844728934,2.987605633681023,-3.711321999152529,-3.509036662898978,-4.232753028370485,-10.207964295732531
2017-09-01,WP,0,-5.688581052863145,3.481615576503300,-5.239294381476793,-5.222576277728164,-6.980255082701658,-13.943486235708258
2017-10-01,WP,-1,-4.635925000129816,3.520842791277680,-4.504417609048663,-4.840863589473722,-5.824438407244705,-12.866123989800066
2017-11-01,WP,-1,-4.352295470714239,4.413945720299460,-3.294346275978877,-3.586764847376998,-2.467165403056414,-11.295056843655335
2017-12-01,WP,-1,-3.755056212110332,4.368394166379828,-4.387434183506135,-4.893472158401510,-4.912512175527817,-13.649300508287475
2018-01-01,WP,-1,-3.339919958009795,4.443519917112101,-5.261858784437528,-6.077016316646213,-6.895355183971639,-15.782395018195842
2018-02-01,WP,-1,-5.012111088809394,4.155162250607781,-4.559084854897977,-5.415382024491042,-5.819304628781238,-14.129629129996800
2018-03-01,WP,-1,-4.048673986431027,5.152116271582157,-4.439474189284840,-5.386738693663567,-4.674096611366250,-14.978329154530565
2018-04-01,WP,-1,-4.839544862848487,4.137240027736662,-2.780510201938457,-3.401860880018400,-2.045131054220195,-10.319611109693518
2018-05-01,WP,0,-5.578051446699646,2.812435780175566,-2.989298147438543,-3.339454046711213,-3.516316413974189,-9.141187974325321
2018-06-01,WP,0,-6.055765295470265,2.715233407837771,-3.595135660714298,-3.403417170087555,-4.283319422964082,-9.713786238639624
2018-07-01,WP,0,-5.062803854248254,3.417249557228171,-4.704673359884064,-5.095609604348215,-6.383033407004107,-13.217532521460448
2018-08-01,WP,0,-5.242060327637483,3.227800466032078,-5.281765029435231,-5.059838688842088,-7.113803252245241,-13.569404184309398
2018-09-01,WP,1,-5.043485013538162,3.422734055788483,-4.182936177161476,-5.034120216563895,-5.794322337936888,-12.639790449513855
2018-10-01,WP,1,-5.321035828001800,3.375593219214037,-2.673313159089159,-3.045760218339169,-2.343480158214291,-9.094666596642366
2018-11-01,WP,1,-4.752451876067819,4.226864220768105,-3.012102627374716,-3.671548793323034,-2.456787199929645,-10.910515641465855
2018-12-01,WP,1,-3.828454669593085,4.668949677537933,-3.610214808798344,-4.414515379225882,-3.355780510486294,-12.693679865562160
2019-01-01,WP,1,-4.826759350719993,5.058347905711151,-5.394745726672908,-5.631450060918131,-5.967847881879888,-16.084543693302191
2019-02-01,WP,1,-6.786750106970654,4.835688449737354,-2.472081384983628,-2.626148207034484,-0.262541142280758,-9.933918041755467
2019-03-01,WP,1,-5.043962923316077,4.513634711921658,-5.137432758183734,-5.417051646886739,-6.040849693148814,-15.068119116992129
2019-04-01,WP,1,-5.314322009616923,3.953759132431103,-3.639843410222886,-3.924468909300921,-3.610553187092704,-11.518071451954910
2019-05-01,WP,1,-5.412473231269525,3.151616114022051,-2.379662601967967,-2.707692450494541,-1.935738938440458,-8.238971166484559
2019-06-01,WP,1,-6.440837328563132,2.993539645861413,-4.197740814345826,-3.972769941554314,-5.176971110038727,-11.164050401761552
2019-07-01,WP,0,-6.440340371609968,2.721140119996165,-3.874331398457296,-4.156008447241941,-5.309199725703072,-10.751479965695403
2019-08-01,WP,0,-6.250111281645973,2.297388133256252,-5.945972273319554,-5.262680514040209,-8.911264654103510,-13.506040920616016
2019-09-01,WP,0,-7.054723078643805,2.488386476360118,-3.454128630606569,-3.804771775143756,-4.770513929390207,-9.747286882110442
2019-10-01,WP,1,-5.220718539814534,2.910701858904509,-3.275405157710888,-3.185222944507779,-3.549926243314157,-9.371329961123177
2019-11-01,WP,1,-3.793511675326537,4.410805463857109,-2.853315963089873,-3.836514085873060,-2.279024585105824,-11.100635512820041
2019-12-01,WP,1,-5.551243065306001,4.479251519010877,-1.983599712953115,-2.668041789061685,-0.172389983003922,-9.130893021025678
2020-01-01,WP,1,-6.310146295779350,4.194199794868188,-3.343415173262703,-4.051728758923740,-3.200944137318255,-11.589343727054629
2020-02-01,WP,0,-6.768217620957221,4.040324858673291,-3.790474382784493,-3.908576851377263,-3.658726375488465,-11.739376092835046
2020-03-01,WP,1,-4.746359786192230,4.230743380980766,-4.006329487263756,-4.620983722306064,-4.396569828589054,-12.858056590550586
2020-04-01,WP,0,-5.169966846324194,3.577955524464635,-3.126851984254729,-3.414599603249473,-2.963496063039566,-10.119407111968837
2020-05-01,WP,0,-6.260972665583947,2.885163518022581,-3.252011507609911,-3.369121433944954,-3.735969423532284,-9.506296459577447
2020-06-01,WP,0,-5.830194852715517,3.195505156145872,-2.991193601005879,-3.250770585879389,-3.046459030739396,-9.437469343031140
2020-07-01,WP,0,-6.709075627813218,3.092265538593169,-3.049853893407502,-3.225794018380682,-3.183382373195016,-9.367913450381353
2020-08-01,WP,-1,-5.923429252404003,2.668152931482910,-3.700509145096900,-4.008959733256257,-5.041315946870247,-10.377621809836066
2020-09-01,WP,-1,-6.108934723842647,3.284319456809718,-3.673838223402796,-3.363775382474527,-3.753294149067604,-10.321933062687041
2020-10-01,WP,-1,-4.674880422773980,3.988438087630314,-4.533084565637965,-4.464476062040210,-5.009122540047860,-12.985998715308490
2020-11-01,WP,-1,-3.998342010819484,3.850869533231872,-3.643735725198710,-4.002660026451975,-3.795526218418813,-11.497265284882557
2020-12-01,WP,-1,-3.516364082845422,3.926941275869468,-4.806777859295475,-4.612390938518369,-5.492227521944377,-13.346110073683311
2021-01-01,WP,-1,-2.987961997907294,5.054243610127751,-5.606789680154630,-5.914056659219946,-6.466602729246826,-16.575089949502328
2021-02-01,WP,-1,-3.473910614962072,4.969507777433130,-6.702948638266667,-6.862716397098646,-8.596157257932184,-18.535172812798443
2021-03-01,WP,-1,-3.962528873546401,3.687470132120907,-4.778133511564309,-4.885133833507131,-5.975797212950534,-13.350737477192347
2021-04-01,WP,-1,-3.750127487305294,3.746142021440733,-4.254229169951776,-4.958192110426306,-5.466279258937348,-12.958563301818813
2021-05-01,WP,-1,-4.924152035442535,3.267748723319841,-3.850363954054917,-4.274702939463994,-4.857318170199070,-11.392815616838751
2021-06-01,WP,0,-5.231483810806589,3.325673163759249,-2.803099540668801,-2.742116220470002,-2.219542597379554,-8.870888924898050
2021-07-01,WP,0,-4.206920456178721,3.921681426986096,-4.165086473398796,-4.238535003098875,-4.481940049511575,-12.325302903483767
2021-08-01,WP,-1,-5.674859900441397,2.852905125266397,-4.005268371438810,-3.525098430639293,-4.677461676811706,-10.383271927344500
2021-09-01,WP,-1,-5.280172820190942,3.566242896997526,-4.830701312311938,-4.616352588369954,-5.880811003684366,-13.013296797679418
2021-10-01,WP,-1,-4.014628440945121,3.746015459830440,-3.386725520062644,-3.704807102160010,-3.345517162392214,-10.837548082053095
2021-11-01,WP,-1,-4.352473381307670,4.320166238622020,-2.774838968438263,-3.004923646376648,-1.459596376192891,-10.099928853436932
2021-12-01,WP,-1,-2.996852635387758,6.295989452590248,-4.197814029482831,-5.673706471646732,-3.575531048539314,-16.167509953719811
2022-01-01,WP,-1,-3.717184555618168,5.886244235114770,-4.694389606966538,-5.413784335733848,-4.221929707585616,-15.994418177815156
2022-02-01,WP,-1,-3.572199795606054,5.430658393939960,-5.695024773556606,-6.569174289172471,-6.833540668789117,-17.694857456669038
2022-03-01,WP,-1,-4.069759201227479,4.133268214404712,-4.700659590421546,-4.933119846594447,-5.500511222611281,-13.767047651420704
2022-04-01,WP,-1,-3.685985542602225,3.950269940771792,-4.444404663274313,-5.530426287734413,-6.024561010236934,-13.925100891780518
2022-05-01,WP,-1,-4.577149589239995,2.902785292447931,-2.990894610944482,-3.012471283683830,-3.100580602180381,-8.906151187076244
2022-06-01,WP,-1,-4.441776396123406,3.401393840413677,-2.129072509608454,-2.681419850622331,-1.409098519817107,-8.211886200644461
2022-07-01,WP,-1,-5.774653164345885,3.779024669036391,-3.840187688448435,-4.143321775323789,-4.204484794735833,-11.762534132808616
2022-08-01,WP,-1,-5.936714423237942,3.190635249143591,-3.436308435632450,-3.527563844153187,-3.773237030642047,-10.154507528929226
2022-09-01,WP,-1,-4.555594241538835,4.421974516230425,-2.987771839453941,-3.339556272717808,-1.905353595941325,-10.749302628402175
2022-10-01,WP,-1,-4.191677272349810,4.571061876343517,-3.069619696275589,-3.585456656518249,-2.084014476450320,-11.226138229137355
2022-11-01,WP,-1,-3.807931180141182,4.464091198118323,-2.910583359738805,-3.317304036380013,-1.763796198000495,-10.691978594237142
2022-12-01,WP,-1,-3.031740637564907,5.408098714688792,-4.535274130324195,-5.435523570402180,-4.562698986037584,-15.378896415415166
2023-01-01,WP,-1,-2.895870460632137,5.489946376219592,-5.498367839317881,-5.780196890388850,-5.788618353487139,-16.768511105926322
2023-02-01,WP,-1,-3.529160165178226,5.264152956686092,-6.536491352641296,-6.912044594324591,-8.184382990279794,-18.712688903651980
